西安,http://www.dianping.com/shop/98881318,淮扬府·游园京梦,91.66666666666667,50,南院门,江浙菜,90,93,92,176,长安北路261号
西安,http://www.dianping.com/shop/101517481,随遇·青涩小馆·之·未央28楼,91.33333333333333,50,未央路沿线,火锅,91,91,92,76,未央路盛龙广场红星美凯龙1栋1单元28楼09号
西安,http://www.dianping.com/shop/98696793,串一火锅,91.0,50,钟楼/鼓楼,川味火锅/麻辣火锅,90,92,91,89,五味什字和粉巷交叉口向北50米路东
西安,http://www.dianping.com/shop/77240707,美阳馆,90.66666666666667,50,小寨,陕菜,91,91,90,47,小寨西路26号银泰城4楼
西安,http://www.dianping.com/shop/27141091,张老板的店,90.33333333333333,50,民乐园,其他中餐,90,90,91,86,解放路111号民乐园万达步行街5号楼4单元303室
西安,http://www.dianping.com/shop/96351645,板•菋,90.0,45,曲江新区,西餐,89,92,89,174,芙蓉南路芙蓉新天地3号楼2层
重庆,http://www.dianping.com/shop/101516180,景伊味火锅,93.66666666666667,50,南坪,重庆火锅,93,95,93,87,南坪万达广场1号门对面30米
重庆,http://www.dianping.com/shop/69415952,谷岛本店,93.0,50,观音桥,日本料理,92,94,93,405,洋河一路协信中心星光68希尔顿逸林酒店正对面
重庆,http://www.dianping.com/shop/98829051,史记记忆火锅,92.33333333333333,50,洪崖洞,重庆火锅,92,92,93,88,洪崖洞九尺坎25号
重庆,http://www.dianping.com/shop/97334100,耙二哥腰片王老火锅,92.0,50,解放碑,重庆火锅,92,92,92,86,解放碑中华路世贸中心车库入口旁边
重庆,http://www.dianping.com/shop/97323848,古木枫老火锅,91.66666666666667,50,解放碑,重庆火锅,91,92,92,92,解放碑临江支路66号泰安大厦
重庆,http://www.dianping.com/shop/90575411,Mango tree芒果树泰式餐厅,91.33333333333333,50,大坪,东南亚菜,91,91,92,109,石油路龙湖时代天街C馆16号楼6-13
重庆,http://www.dianping.com/shop/69537323,厨匠老火锅,91.0,50,解放碑,重庆火锅,91,91,91,95,解放碑八一路五一天地1楼门面房
重庆,http://www.dianping.com/shop/97829977,易老头三样菜,90.66666666666667,50,解放碑,川菜/家常菜,90,91,91,70,解放碑民权路28号英利大融城4楼
重庆,http://www.dianping.com/shop/101324196,受气牛肉,90.33333333333333,50,观音桥,牛肉火锅,89,91,91,73,观音桥阳光世纪6楼
重庆,http://www.dianping.com/shop/10341581,尘香,90.0,50,解放碑,川菜/家常菜,89,91,90,112,新华路388号创汇·首座LG层
